Beam Size, Lenpen, WER
13, 2.5, 12.173474533535048
13, 2.6, 12.173474533535048
13, 2.7, 12.183560262228946
13, 2.8, 12.173474533535048
13, 2.9, 12.173474533535048
13, 3.0, 12.183560262228946
13, 3.1, 12.183560262228946
13, 3.2, 12.203731719616743
13, 3.3, 12.193645990922844
13, 3.4, 12.203731719616743
13, 3.5, 12.223903177004539
14, 0.1, 12.294503277861825
14, 0.2, 12.16338880484115
14, 0.3, 12.112960161371658
14, 0.4, 12.123045890065557
14, 0.5, 12.112960161371658
14, 0.6, 12.112960161371658
14, 0.7, 12.112960161371658
14, 0.8, 12.092788703983862
14, 0.9, 12.112960161371658
14, 1.0, 12.133131618759455
14, 1.1, 12.112960161371658
14, 1.2, 12.10287443267776
14, 1.3, 12.05244578920827
14, 1.4, 12.042360060514373
14, 1.5, 12.062531517902169
14, 1.6, 12.092788703983862
14, 1.7, 12.112960161371658
14, 1.8, 12.133131618759455
14, 1.9, 12.143217347453353
14, 2.0, 12.183560262228946
14, 2.1, 12.193645990922844
14, 2.2, 12.203731719616743
14, 2.3, 12.21381744831064
14, 2.4, 12.193645990922844
14, 2.5, 12.16338880484115
14, 2.6, 12.16338880484115
14, 2.7, 12.173474533535048
14, 2.8, 12.16338880484115
14, 2.9, 12.16338880484115
14, 3.0, 12.173474533535048
14, 3.1, 12.173474533535048
14, 3.2, 12.203731719616743
14, 3.3, 12.193645990922844
14, 3.4, 12.203731719616743
14, 3.5, 12.233988905698437
15, 0.1, 12.294503277861825
15, 0.2, 12.16338880484115
15, 0.3, 12.112960161371658
15, 0.4, 12.123045890065557
15, 0.5, 12.112960161371658
15, 0.6, 12.112960161371658
15, 0.7, 12.112960161371658
15, 0.8, 12.092788703983862
15, 0.9, 12.112960161371658
15, 1.0, 12.133131618759455
15, 1.1, 12.133131618759455
15, 1.2, 12.133131618759455
15, 1.3, 12.092788703983862
15, 1.4, 12.062531517902169
15, 1.5, 12.082702975289966
15, 1.6, 12.092788703983862
15, 1.7, 12.112960161371658
15, 1.8, 12.133131618759455
15, 1.9, 12.143217347453353
15, 2.0, 12.183560262228946
15, 2.1, 12.21381744831064
15, 2.2, 12.223903177004539
15, 2.3, 12.233988905698437
15, 2.4, 12.21381744831064
15, 2.5, 12.193645990922844
15, 2.6, 12.193645990922844
15, 2.7, 12.203731719616743
15, 2.8, 12.193645990922844
15, 2.9, 12.193645990922844
15, 3.0, 12.203731719616743
15, 3.1, 12.203731719616743
15, 3.2, 12.233988905698437
15, 3.3, 12.203731719616743
15, 3.4, 12.21381744831064
15, 3.5, 12.233988905698437
16, 0.1, 12.274331820474028
16, 0.2, 12.143217347453353
16, 0.3, 12.092788703983862
16, 0.4, 12.10287443267776
16, 0.5, 12.092788703983862
16, 0.6, 12.092788703983862
16, 0.7, 12.092788703983862
16, 0.8, 12.072617246596067
16, 0.9, 12.092788703983862
16, 1.0, 12.112960161371658
16, 1.1, 12.112960161371658
16, 1.2, 12.112960161371658
16, 1.3, 12.072617246596067
16, 1.4, 12.042360060514373
16, 1.5, 12.062531517902169
16, 1.6, 12.072617246596067
16, 1.7, 12.092788703983862
16, 1.8, 12.112960161371658
16, 1.9, 12.123045890065557
16, 2.0, 12.16338880484115
16, 2.1, 12.183560262228946
16, 2.2, 12.193645990922844
16, 2.3, 12.21381744831064
16, 2.4, 12.193645990922844
16, 2.5, 12.173474533535048
16, 2.6, 12.173474533535048
16, 2.7, 12.183560262228946
16, 2.8, 12.173474533535048
16, 2.9, 12.173474533535048
16, 3.0, 12.183560262228946
16, 3.1, 12.183560262228946
16, 3.2, 12.21381744831064
16, 3.3, 12.183560262228946
16, 3.4, 12.193645990922844
16, 3.5, 12.223903177004539
17, 0.1, 12.274331820474028
17, 0.2, 12.143217347453353
17, 0.3, 12.092788703983862
17, 0.4, 12.10287443267776
17, 0.5, 12.123045890065557
17, 0.6, 12.123045890065557
17, 0.7, 12.123045890065557
17, 0.8, 12.10287443267776
17, 0.9, 12.123045890065557
17, 1.0, 12.153303076147251
17, 1.1, 12.16338880484115
17, 1.2, 12.123045890065557
17, 1.3, 12.082702975289966
17, 1.4, 12.05244578920827
17, 1.5, 12.072617246596067
17, 1.6, 12.082702975289966
17, 1.7, 12.10287443267776
17, 1.8, 12.143217347453353
17, 1.9, 12.153303076147251
17, 2.0, 12.193645990922844
17, 2.1, 12.153303076147251
17, 2.2, 12.16338880484115
17, 2.3, 12.183560262228946
17, 2.4, 12.16338880484115
17, 2.5, 12.143217347453353
17, 2.6, 12.153303076147251
17, 2.7, 12.16338880484115
17, 2.8, 12.153303076147251
17, 2.9, 12.173474533535048
17, 3.0, 12.183560262228946
17, 3.1, 12.183560262228946
17, 3.2, 12.203731719616743
17, 3.3, 12.173474533535048
17, 3.4, 12.183560262228946
17, 3.5, 12.21381744831064
18, 0.1, 12.254160363086234
18, 0.2, 12.123045890065557
18, 0.3, 12.072617246596067
18, 0.4, 12.082702975289966
18, 0.5, 12.10287443267776
18, 0.6, 12.10287443267776
18, 0.7, 12.10287443267776
18, 0.8, 12.082702975289966
18, 0.9, 12.10287443267776
18, 1.0, 12.123045890065557
18, 1.1, 12.133131618759455
18, 1.2, 12.092788703983862
18, 1.3, 12.05244578920827
18, 1.4, 12.022188603126576
18, 1.5, 12.042360060514373
18, 1.6, 12.05244578920827
18, 1.7, 12.072617246596067
18, 1.8, 12.092788703983862
18, 1.9, 12.10287443267776
18, 2.0, 12.143217347453353
18, 2.1, 12.10287443267776
18, 2.2, 12.112960161371658
18, 2.3, 12.143217347453353
18, 2.4, 12.123045890065557
18, 2.5, 12.10287443267776
18, 2.6, 12.112960161371658
18, 2.7, 12.123045890065557
18, 2.8, 12.112960161371658
18, 2.9, 12.133131618759455
18, 3.0, 12.143217347453353
18, 3.1, 12.143217347453353
18, 3.2, 12.16338880484115
18, 3.3, 12.133131618759455
18, 3.4, 12.143217347453353
18, 3.5, 12.173474533535048
19, 0.1, 12.254160363086234
19, 0.2, 12.123045890065557
19, 0.3, 12.072617246596067
19, 0.4, 12.082702975289966
19, 0.5, 12.10287443267776
19, 0.6, 12.10287443267776
19, 0.7, 12.10287443267776
19, 0.8, 12.082702975289966
19, 0.9, 12.10287443267776
19, 1.0, 12.133131618759455
19, 1.1, 12.143217347453353
19, 1.2, 12.10287443267776
19, 1.3, 12.062531517902169
19, 1.4, 12.032274331820474
19, 1.5, 12.05244578920827
19, 1.6, 12.062531517902169
19, 1.7, 12.082702975289966
19, 1.8, 12.10287443267776
19, 1.9, 12.112960161371658
19, 2.0, 12.153303076147251
19, 2.1, 12.112960161371658
19, 2.2, 12.123045890065557
19, 2.3, 12.153303076147251
19, 2.4, 12.133131618759455
19, 2.5, 12.10287443267776
19, 2.6, 12.112960161371658
19, 2.7, 12.123045890065557
19, 2.8, 12.112960161371658
19, 2.9, 12.133131618759455
19, 3.0, 12.143217347453353
19, 3.1, 12.143217347453353
19, 3.2, 12.153303076147251
19, 3.3, 12.133131618759455
19, 3.4, 12.143217347453353
19, 3.5, 12.173474533535048
20, 0.1, 12.254160363086234
20, 0.2, 12.123045890065557
20, 0.3, 12.072617246596067
20, 0.4, 12.082702975289966
20, 0.5, 12.10287443267776
20, 0.6, 12.10287443267776
20, 0.7, 12.10287443267776
20, 0.8, 12.082702975289966
20, 0.9, 12.10287443267776
20, 1.0, 12.133131618759455
20, 1.1, 12.143217347453353
20, 1.2, 12.10287443267776
20, 1.3, 12.062531517902169
20, 1.4, 12.05244578920827
20, 1.5, 12.072617246596067
20, 1.6, 12.082702975289966
20, 1.7, 12.10287443267776
20, 1.8, 12.123045890065557
20, 1.9, 12.133131618759455
20, 2.0, 12.173474533535048
20, 2.1, 12.133131618759455
20, 2.2, 12.143217347453353
20, 2.3, 12.173474533535048
20, 2.4, 12.153303076147251
20, 2.5, 12.123045890065557
20, 2.6, 12.133131618759455
20, 2.7, 12.143217347453353
20, 2.8, 12.133131618759455
20, 2.9, 12.153303076147251
20, 3.0, 12.16338880484115
20, 3.1, 12.16338880484115
20, 3.2, 12.173474533535048
20, 3.3, 12.153303076147251
20, 3.4, 12.16338880484115
20, 3.5, 12.193645990922844
